Price,Open,High,Low,Close
2008-03-17,41.93443888655489,44.2949851221851,41.420671429970994,44.031158447265625
2008-03-24,44.072816891404855,47.176241254993165,44.072816891404855,44.69072723388672
2008-03-31,45.07256597820843,46.5513828038749,44.253319657024946,46.13481140136719
2008-04-07,46.169534124994335,46.794386022161454,45.40582860486839,45.61410903930664
2008-04-14,45.718268791078025,48.51621217283859,45.10730520870248,48.20378875732422
2008-04-21,47.926060069697705,49.772844041162934,46.76661585737704,49.668701171875
2008-04-28,49.439594227017444,50.633754647110464,48.773087194229326,50.08527374267578
2008-05-05,50.17551713723013,51.432165131513585,48.94664622229646,49.59926986694336
2008-05-12,49.77284419231825,52.23059154911623,49.661757052226726,50.86980056762695
2008-05-19,51.07747378991416,51.31403765275236,47.939488441676545,49.62328338623047
2008-05-26,49.769397297114175,52.00982121414562,49.17102300964339,49.62328338623047
2008-06-02,49.713729173422095,51.18879211102916,48.196920924318974,49.53282928466797
2008-06-09,49.55371183264642,50.42344138514749,46.714913299265014,48.92750549316406
2008-06-16,48.59353549164793,49.45631118038626,47.43853720468553,47.82122039794922
2008-06-23,48.05777325980581,50.04771478959391,47.20891641457217,48.88575744628906
2008-06-30,48.7048324390475,51.44622042073507,48.15516297879817,50.256431579589844
2008-07-07,50.66697020248289,52.10724228839807,47.86296266441103,48.586578369140625
2008-07-14,49.17100598980393,51.66887087097735,47.11148799796143,50.256431579589844
2008-07-21,50.193812753859255,50.85480484341073,42.75588935563648,42.971580505371094
2008-07-28,42.86027250362579,44.356208438122515,41.9140089531439,43.27774429321289
2008-08-04,43.26382484991728,46.805360857772364,42.85331241605255,46.61054229736328
2008-08-11,46.69832550528073,48.107299685075894,46.05661712714766,47.43071365356445
2008-08-18,47.50044596751221,47.772474533597986,45.50556626849604,47.03311538696289
2008-08-25,47.04707594171501,47.381883286528705,45.756682722411824,46.775047302246094
2008-09-01,47.53533502254514,48.43512408088723,46.32166841152696,47.737613677978516
2008-09-08,48.435118074478055,49.453482497848185,47.72365457165337,48.511844635009766
2008-09-15,47.89107200413356,49.523243969326344,45.094053495541154,46.09846496582031
2008-09-22,46.41932648182358,46.50302433705312,44.19426625620215,46.237972259521484
2008-09-29,46.00080500892206,46.384437826344005,42.77831062890406,43.664146423339844
2008-10-06,42.35283903284911,43.24565163449511,35.57303602192339,37.59581756591797
2008-10-13,39.13032647659421,42.91083365827547,36.58441549687744,40.441646575927734
2008-10-20,41.36934204739464,41.36934204739464,33.94085535496696,35.52420425415039
2008-10-27,34.89645231505665,41.48792761082719,34.58954862786339,39.76507568359375
2008-11-03,39.430260880381375,39.63951612275108,36.81459695866938,37.714385986328125
2008-11-10,38.105006370628494,38.46771221665453,31.590256995605067,33.522361755371094
2008-11-17,33.12151021239878,34.27593653714995,30.700716071252444,32.680728912353516
2008-11-24,32.79267115197335,36.157996453219944,32.49881874846316,36.011070251464844
2008-12-01,35.493326655000885,39.10352893721205,33.41536047239917,38.88663864135742
2008-12-08,38.753698032586165,39.36939212967736,35.47233329968294,37.361392974853516
2008-12-15,37.28443248824365,38.48083602220198,36.06004225117359,37.63425827026367
2008-12-22,37.98408763461922,38.02606502428687,35.857146038792365,36.011070251464844
2008-12-29,35.927116328994956,37.43136866050566,35.26244930103218,37.326419830322266
2009-01-05,37.20749626141592,37.51534220282915,34.21998168532023,34.38090133666992
2009-01-12,34.695727025865764,35.2344591414164,33.05854198281557,34.143001556396484
2009-01-19,34.401867953809635,34.42985465841098,32.33089985457267,32.86263656616211
2009-01-26,33.21946100006594,33.94709937804571,31.337398966962954,31.505313873291016
2009-02-02,31.330398069953876,32.30991138616701,29.26642796693754,31.631248474121094
2009-02-09,31.330395445355514,31.90410950083225,29.819148209399437,29.917098999023438
2009-02-16,29.59801944947434,30.524932266232362,29.296070293243382,30.026363372802734
2009-02-23,30.054465682789793,30.356414973581003,28.81858226925728,29.7314510345459
2009-03-02,29.28905108530621,30.096590144979466,26.80323785268235,27.372026443481445
2009-03-09,26.992829907088034,29.773571023311654,26.810257307712398,29.633129119873047
2009-03-16,29.58397743477593,32.04872247412338,29.49268978777588,31.479936599731445
2009-03-23,31.936375661543835,34.65391613960972,31.77486836478098,33.28461456298828
2009-03-30,32.69475500293363,34.38707356487952,31.61335570842367,34.344940185546875
2009-04-06,33.81827381153153,34.3098190263233,31.97849304855131,32.933494567871094
2009-04-13,32.94754717908639,33.16523228715717,31.634420997553566,32.140010833740234
2009-04-20,31.845089827917676,34.14833085892128,30.91817670181275,33.825313568115234
2009-04-27,33.65678159038246,34.38707751036645,32.7790228438749,33.488250732421875
2009-05-04,33.565488142547885,33.895526231507986,31.964457322192185,32.72283935546875
2009-05-11,32.090864357101474,33.17928480436016,31.325458526424022,31.42376708984375
2009-05-18,31.8690670963133,34.970680604203764,31.76333192226454,34.047245025634766
2009-05-25,33.65953019393395,35.18918713400508,32.80658777051113,34.20231246948242
2009-06-01,34.681660267445146,35.34427637553153,32.60216996942797,33.58199691772461
2009-06-08,33.412812034684556,33.80756082293005,32.39773757571171,33.15199279785156
2009-06-15,32.95462979815445,33.27184067626262,32.284962986376186,32.50348663330078
2009-06-22,32.29198957278076,32.8488674897809,31.565929061361775,32.714935302734375
2009-06-29,32.94052603846493,32.98986964626783,31.43201531071927,31.467260360717773
2009-07-06,31.417899716049007,32.77837888264407,31.35445758484424,31.699865341186523
2009-07-13,31.66462920385243,33.546744658702146,31.27692834423922,33.46920394897461
2009-07-20,33.48330225593567,34.70984966911333,33.151992931020686,34.63230895996094
2009-07-27,34.53363122596968,35.19624736835602,33.85691383548288,34.89313507080078
2009-08-03,35.069344992855626,35.414752790026085,34.011977807141385,35.316062927246094
2009-08-10,35.13279235058644,35.21738098508268,33.969687197910304,34.279850006103516
2009-08-17,34.031478381109224,34.54089016393732,33.32396321560628,34.356937408447266
2009-08-24,34.512584321352854,36.7907837150671,33.967797392466586,36.628055572509766
2009-08-31,36.33087942019788,39.2882911354147,35.340360441718715,39.24584197998047
2009-09-07,40.22930679284214,40.384960969899154,39.72697174737456,40.193931579589844
2009-09-14,39.77649007078996,41.19859388691951,39.73403820353413,40.71748352050781
2009-09-21,40.759935356946016,41.64432901527602,39.620835893184136,39.818939208984375
2009-09-28,39.9745899082311,40.639652910301756,39.19632463561746,39.953365325927734
2009-10-05,40.03827280989583,42.66315273688037,39.83309281802986,41.488677978515625
2009-10-12,41.3047378413299,41.77169776208886,40.85900251275572,41.37548828125
2009-10-19,41.61603633153514,41.99101845614111,40.724568528089826,40.90144729614258
2009-10-26,40.94125962821918,41.41674456177286,40.25287487205108,40.345130920410156
2009-11-02,40.345140542811585,42.33933409380222,40.28126949791287,42.16191482543945
2009-11-09,41.842548080236526,43.07028875440275,41.842548080236526,42.914161682128906
2009-11-16,43.14125559999045,43.467706295501586,42.34641559282991,42.623191833496094
2009-11-23,42.65157917280987,43.28319386661973,42.01287160861017,42.60190200805664
2009-11-30,42.68706346816691,43.39674031580259,41.63673935132806,42.00577163696289
2009-12-07,41.963200069776455,42.39610345540943,41.16126433421378,42.09803771972656
2009-12-14,42.275458186902135,42.381910818558204,40.820620895085526,41.466426849365234
2009-12-21,41.71479700716594,43.0064084294077,41.61544269887071,42.86447525024414
2009-12-28,42.86449372232687,43.1128796001047,41.94900970331197,41.9915885925293
2010-01-04,41.96319501941973,42.89287000729785,41.757388072789276,42.069644927978516
2010-01-11,42.01996390518734,42.2896418550781,41.466416851329335,41.721900939941406
2010-01-18,41.99157128760835,42.069636161939926,40.47996178486794,40.501251220703125
2010-01-25,40.69996131481882,41.544478396220825,40.274156339484804,40.756736755371094
2010-02-01,41.01930730917779,41.83543648943225,40.70705057694899,41.57285690307617
2010-02-08,41.35287246442044,42.42448337091275,41.25351813355125,42.069644927978516
2010-02-15,42.44095569669985,43.67958930070851,42.213161447885646,43.522979736328125
2010-02-22,43.708038240870614,43.793460354442914,42.860926336585216,43.401939392089844
2010-03-01,43.42329736445157,44.22057681801059,42.45517095594122,43.19550323486328
2010-03-08,43.09585536583385,43.423309176753186,42.54060464783914,42.83246612548828
2010-03-15,42.76126025621311,43.7792162330192,42.74702278686035,43.223968505859375
2010-03-22,43.0958546982255,43.48737578917443,42.64738370250972,42.803993225097656
2010-03-29,42.81110763549805,43.06737675812891,42.48365385236783,42.81110763549805
2010-04-05,42.946366998121995,44.106692841427126,42.71145270479552,43.57279968261719
2010-04-12,43.345000139429175,43.57279430851782,41.92840532012921,42.13484191894531
2010-04-19,42.206023089114886,43.05313236115642,41.72195987208535,42.85381317138672
2010-04-26,42.853809403274056,42.924994046069635,41.81449841154624,42.0565299987793
2010-05-03,42.020951555948564,43.302297356433364,39.15216641318555,40.79655838012695
2010-05-10,41.87243917191346,42.136733231654055,40.786698334849554,41.24385452270508
2010-05-17,41.30099981050271,42.1367357489281,39.85096557249551,41.029563903808594
2010-05-24,40.8438389874668,42.32958756425831,39.56523617545179,41.6081428527832
2010-05-31,41.55812918260416,42.25814546588918,40.00809098580644,40.122379302978516
2010-06-07,40.00808303252647,41.47240538156193,39.67950452658153,41.0866813659668
2010-06-14,41.172422116362625,42.27244932706839,40.929559001334724,41.57957458496094
2010-06-21,41.78671519478984,41.92957630452816,39.90809800512618,40.315250396728516
2010-06-28,40.422395992131555,40.85812114075475,38.400917738643365,38.73664093017578
2010-07-05,39.06522620943489,40.20811253084317,38.15091933218782,40.136680603027344
2010-07-12,40.0366887529307,40.53670147468093,39.25095642221614,39.27238464355469
2010-07-19,39.37951242580634,40.000955072003,38.20805632038778,39.965240478515625
2010-07-26,39.85097156001889,41.001000014613815,39.608108391192324,40.50812911987305
2010-08-02,40.758137631577156,41.15100380861635,39.82954138149334,40.38669967651367
2010-08-09,40.54080082567614,41.21469034409943,39.47261855439901,39.6518440246582
2010-08-16,39.529960104163735,40.35439816983145,39.05680508193403,39.45827102661133
2010-08-23,39.666185292845064,41.150172076394114,38.74854895833482,40.282718658447266
2010-08-30,40.297048725782666,42.3330499069618,39.9601067460764,41.98893737792969
2010-09-06,41.75952235941777,42.863551589726576,41.72367782280003,42.684326171875
2010-09-13,42.88505748341566,44.08945250225838,42.59112790945778,43.93890380859375
2010-09-20,44.0966340164889,46.10395875998321,43.63064942920761,45.91756820678711
2010-09-27,45.75267264358701,46.77784243606263,45.616462286142394,46.634464263916016
2010-10-04,46.64162295712248,46.9283847316755,45.02859686324135,46.0896110534668
2010-10-11,45.44439691603217,46.232987667669754,45.100284438875974,45.6666374206543
2010-10-18,45.465914375531845,45.953407856185976,44.376225961466375,45.90322494506836
2010-10-25,45.96773882407915,46.43372055194849,44.80635610481308,44.99991989135742
2010-11-01,45.346653229831595,47.49711430692469,45.10211922183702,47.03681564331055
2010-11-08,46.648413199536,47.252552821603246,45.96515652805208,46.8929443359375
2010-11-15,47.07275849005887,48.53996207896135,46.439849397414946,47.871089935302734
2010-11-22,47.66249348435518,48.90674092519743,47.59776660815763,48.34575271606445
2010-11-29,48.11562767388046,49.81298056009648,47.70567412433116,49.187259674072266
2010-12-06,49.14411899699061,51.265807818595256,49.14411899699061,51.244232177734375
2010-12-13,51.15790515329546,52.100083189921335,50.72637603454895,51.668548583984375
2010-12-20,51.70451292466373,52.33742194885785,51.6110166842049,51.95623779296875
2010-12-27,51.697326519338205,52.61792907617565,51.582254629228125,51.934669494628906
2011-01-03,52.32304166459239,52.826491417004256,50.35238843590638,50.812686920166016
2011-01-10,50.546576066085095,52.15762080677238,50.359578086793874,52.15043258666992
2011-01-17,52.17201217667899,52.474082059610396,51.6325993197909,52.33742904663086
2011-01-24,52.402156090290404,53.00629579444466,51.5750553634395,51.73328399658203
2011-01-31,51.95623212993555,53.524125336585946,50.7335654816112,53.3155517578125
2011-02-07,53.193298801470675,53.98443655484268,52.948767608708415,53.970054626464844
2011-02-14,54.125579922975035,54.43569337984784,53.41159432316791,54.39963150024414
2011-02-21,54.16885107090556,54.38521134915653,52.14229884052128,53.05821228027344
2011-02-28,53.31785945288456,54.37080177218553,51.10379464058431,52.5101203918457
2011-03-07,52.63991510599797,53.54862050983072,51.94756996573924,52.322593688964844
2011-03-14,52.106232578506315,52.26489603557915,50.15179877112816,50.959537506103516
2011-03-21,51.28406715521256,52.192772451451134,50.75038553779536,51.53648376464844
2011-03-28,51.55813002680869,53.606322755824664,51.04608322012235,53.54862594604492
2011-04-04,53.81546247431445,56.58484295162519,53.325050660340274,55.10639953613281
2011-04-11,54.92608526970014,55.55351992953639,54.56548861378751,55.510250091552734
2011-04-18,54.810729789722984,56.94546281599743,54.810729789722984,56.880558013916016
2011-04-25,56.71468190668753,58.77729668450977,56.50553503735342,58.33736801147461
2011-05-02,58.568143578818315,58.618626921056425,57.24114972440412,58.02003479003906
2011-05-09,58.03445684422189,60.28457762508273,57.9334901682741,59.657142639160156
2011-05-16,59.70880055486402,60.72142264151375,59.347148232952975,60.3236083984375
2011-05-23,59.759416851441976,60.23679492851951,57.242314886566824,58.971012115478516
2011-05-30,59.2675621813519,59.679845453865866,56.244149676791274,56.280311584472656
2011-06-06,56.09226437925447,57.647364589565186,55.91866733160449,56.634742736816406
2011-06-13,56.54795505238009,58.341752926647274,56.22969925572552,57.596744537353516
2011-06-20,57.654617849253846,58.905937427318705,57.23509979248047,57.23509979248047
2011-06-27,57.10488340974443,59.09397062249946,57.083185159454366,58.97824478149414
2011-07-04,59.086767460821946,60.359779861970175,58.5225906323894,58.88424301147461
2011-07-11,58.35622457422845,59.137394990133394,57.43039542280497,57.76311492919922
